Bin Id	Completeness	Contamination	Strain heterogeneity	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Sample
SRR6744830_metabat_2	0.0	0.0	0.0	0	0			unresolved	65.44162818810565	0.302766	402	0.8793292509726984	SRR6744830
SRR6744834_metabat_1	20.69	0.0	0.0	9	0	UID385	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	33.300102724278176	0.263813	237	0.9222782804486512	SRR6744834
SRR6744834_metabat_2	22.41	0.0	0.0	1	0	UID393	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.28627308638352	0.258973	247	0.9371363037845644	SRR6744834
SRR6744834_metabat_3	31.03	0.0	0.0	6	0	UID390	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.502522617312486	0.231902	221	0.9353175048080656	SRR6744834
SRR6744834_metabat_4	23.01	0.0	0.0	27	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.26434752498817	0.32345300000000005	319	0.9081875883049471	SRR6744834
SRR6744837_metabat_1	72.62	0.88	0.0	36	0	UID384	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	33.019073555616444	1.179067	1138	0.8909502174176701	SRR6744837
SRR6744837_metabat_2	87.21	0.0	0.0	33	0	UID431	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	37.18003863024653	1.715754	1820	0.8924187266939201	SRR6744837
SRR6744837_metabat_3	48.28	0.0	0.0	7	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	s__	31.46183360968145	0.31301100000000004	305	0.9376283900565796	SRR6744837
SRR6744838_metabat_1	99.63	0.44	0.0	43	0	UID385	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.515343190788286	1.276462	1208	0.9109178338250572	SRR6744838
SRR6744838_metabat_2	48.83	1.2	0.0	18	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	47.4476733571006	0.728453	895	0.9077895210809755	SRR6744838
SRR6744839_metabat_1	68.53	1.1	16.67	32	1	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.285228556409315	0.8940899999999999	1064	0.9054759587960944	SRR6744839
SRR6744841_metabat_1	99.41	0.44	0.0	43	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.274501903177146	1.206141	1147	0.9065018103190258	SRR6744841
SRR6744841_metabat_2	48.52	0.0	0.0	22	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.98438833668328	0.799018	660	0.8814795161060202	SRR6744841
SRR6744841_metabat_3	0.0	0.0	0.0	0	0			unresolved	42.640770114726	0.21233200000000002	165	0.8323851327166891	SRR6744841
SRR6744841_metabat_4	12.5	0.0	0.0	0	0			unresolved	42.58943364082942	0.44846099999999994	351	0.8906014123859154	SRR6744841
SRR6744841_metabat_5	44.09	0.23	100.0	17	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.95717004823056	0.626781	479	0.8770830641005392	SRR6744841
SRR6744841_metabat_6	64.58	0.64	33.33	15	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	46.79204009183785	0.8484520000000001	639	0.8616091422967946	SRR6744841
SRR6744841_metabat_7	34.48	0.0	0.0	2	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.247655821013495	0.571842	494	0.8960114856901032	SRR6744841
SRR6744841_metabat_8	12.5	0.0	0.0	0	0			unresolved	39.38528704131547	0.313805	234	0.8894568282850815	SRR6744841
SRR6744841_metabat_9	8.33	0.0	0.0	0	0			unresolved	43.681246857717454	0.29835	240	0.8895290765879001	SRR6744841
SRR6744843_metabat_01	61.4	0.0	0.0	7	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	30.8595652458665	0.839785	758	0.8965973433676476	SRR6744843
SRR6744843_metabat_02	24.4	0.0	0.0	36	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	unresolved	31.9332555540848	0.649702	591	0.895990777310213	SRR6744843
SRR6744843_metabat_03	53.54	0.44	0.0	36	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	s__	32.335732991067275	0.772888	729	0.8953405926861331	SRR6744843
SRR6744843_metabat_04	37.5	0.0	0.0	38	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.727119840930634	0.430504	332	0.8645750097560069	SRR6744843
SRR6744843_metabat_05	43.86	0.0	0.0	2	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.32236886936549	0.601671	438	0.8819138698724054	SRR6744843
SRR6744843_metabat_06	8.77	0.0	0.0	2	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.20458121409492	0.40993500000000005	312	0.8738312171441814	SRR6744843
SRR6744843_metabat_07	31.03	0.0	0.0	6	0	UID396	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.75505157552635	0.28308	285	0.9264907446658188	SRR6744843
SRR6744843_metabat_08	97.95	0.87	100.0	43	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	46.794435618978426	1.4755280000000002	1433	0.9041143238217099	SRR6744843
SRR6744843_metabat_09	20.69	0.0	0.0	1	0	UID393	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.371889589232307	0.27653099999999997	268	0.9151379049726792	SRR6744843
SRR6744843_metabat_10	19.64	0.0	0.0	2	0	UID1467	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.45718669570382	0.40408	343	0.8876781825381113	SRR6744843
SRR6744843_metabat_11	48.3	31.74	50.0	7	1	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	39.69900319239039	1.611645	1624	0.8811754449646169	SRR6744843
SRR6744843_metabat_12	42.91	0.81	0.0	14	0	UID2125	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae	g__Cryptobacterium;s__Cryptobacterium_curtum	47.160546287852895	0.7577689999999999	801	0.8710517321241698	SRR6744843
SRR6744843_metabat_13	13.72	0.0	0.0	5	0	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	unresolved	43.43748831994021	0.26755	316	0.9214352457484584	SRR6744843
SRR6744844_metabat_1	23.59	0.0	0.0	5	0	UID395	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.791805049817945	0.299892	391	0.905005802088752	SRR6744844
SRR6744846_metabat_1	85.83	39.25	46.02	17	5	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.4314650088869	1.926432	1890	0.8888182920549492	SRR6744846
SRR6744846_metabat_2	58.24	0.95	50.0	30	0	UID1065	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	s__Dialister_invisus	39.407099281139686	0.770247	960	0.8908661766939696	SRR6744846
SRR6744846_metabat_3	59.17	1.81	11.11	36	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.67719894720951	0.761785	920	0.8992327231436692	SRR6744846
SRR6744846_metabat_4	19.79	0.51	50.0	11	0	UID2748	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_bivia	39.20722930897185	0.404354	501	0.8759774850749591	SRR6744846
SRR6744849_metabat_01	50.86	0.0	0.0	11	0	UID1	k__Bacteria (root)	k__Bacteria	46.263480398808134	0.368498	326	0.944257499362276	SRR6744849
SRR6744849_metabat_02	28.86	0.0	0.0	17	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	unresolved	31.80878397668024	0.6655300000000001	584	0.8924691599176596	SRR6744849
SRR6744849_metabat_03	20.51	0.0	0.0	29	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	49.310022988793754	0.319286	311	0.8671441904749974	SRR6744849
SRR6744849_metabat_04	53.45	0.0	0.0	7	0	UID386	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.978874581439037	0.550995	525	0.9245455947876116	SRR6744849
SRR6744849_metabat_05	16.09	0.0	0.0	20	0	UID1327	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	f__Peptostreptococcaceae;g__Clostridium;s__	31.59338862928741	0.39761799999999997	360	0.8913404322741928	SRR6744849
SRR6744849_metabat_06	49.12	0.0	0.0	6	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	30.39160440605844	0.466721	422	0.9033255413833959	SRR6744849
SRR6744849_metabat_07	98.8	0.0	0.0	42	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	46.28837230667349	1.567439	1427	0.902740712716731	SRR6744849
SRR6744849_metabat_08	53.76	0.44	0.0	36	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.41521505250298	0.767766	724	0.8901670561082413	SRR6744849
SRR6744849_metabat_09	82.99	1.67	66.67	11	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.73645889959846	1.304233	1024	0.8630865803886268	SRR6744849
SRR6744849_metabat_10	0.0	0.0	0.0	0	0			unresolved	39.04872218251719	0.20288499999999998	213	0.8470019962047465	SRR6744849
SRR6744849_metabat_11	52.06	0.15	100.0	11	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.85109198882616	0.819056	630	0.8752527299720654	SRR6744849
SRR6744849_metabat_12	24.14	0.0	0.0	1	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.923422540914025	0.382815	282	0.8897221895693742	SRR6744849
SRR6744849_metabat_13	0.0	0.0	0.0	0	0			unresolved	42.44479152250845	0.202324	162	0.8472845534884641	SRR6744849
SRR6744849_metabat_14	84.58	1.58	0.0	19	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	48.62763166645376	2.090073	1904	0.8732087348145257	SRR6744849
SRR6744849_metabat_15	31.53	0.0	0.0	4	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	45.98446260633043	0.623528	547	0.8902663553200498	SRR6744849
SRR6744849_metabat_16	4.17	0.0	0.0	0	0			unresolved	39.984137484877614	0.27360100000000004	297	0.8934945413211209	SRR6744849
SRR6744849_metabat_17	12.28	0.0	0.0	1	0	UID1470	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	44.773078966210136	0.21648499999999998	208	0.9057948587661964	SRR6744849
SRR6744850_metabat_1	94.57	2.15	0.0	33	0	UID431	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_crispatus	unresolved	36.81578212019193	2.0076389999999997	2200	0.8931202272918587	SRR6744850
SRR6744851_metabat_1	59.61	1.38	0.0	39	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	unresolved	31.385150819650693	1.2234479999999999	1313	0.8983119838358475	SRR6744851
SRR6744851_metabat_2	75.38	1.26	20.0	33	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.711267091346514	0.958526	1124	0.9051481128315768	SRR6744851
SRR6744852_metabat_1	75.73	0.0	0.0	41	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	42.845454074068215	1.137843	889	0.8789569386989242	SRR6744852
SRR6744852_metabat_2	75.72	1.45	0.0	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	30.961789805489353	1.56084	1403	0.8989262192152944	SRR6744852
SRR6744852_metabat_3	51.72	0.0	0.0	7	0	UID393	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.950192114368182	0.486429	463	0.9275803868601584	SRR6744852
SRR6744852_metabat_4	30.36	0.0	0.0	1	0	UID1466	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	39.47197854781231	0.42736899999999994	325	0.8835292218200197	SRR6744852
SRR6744852_metabat_5	38.94	0.0	0.0	13	0	UID390	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	33.18115265897967	0.41047700000000004	375	0.9060069139074785	SRR6744852
SRR6744855_metabat_1	69.69	0.0	0.0	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.61767088643264	1.41951	1296	0.894344527336898	SRR6744855
SRR6744855_metabat_2	69.33	0.65	0.0	33	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	48.56450697067321	1.526897	1545	0.8867284433724082	SRR6744855
SRR6744855_metabat_3	31.93	0.0	0.0	5	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.87113693571818	0.631267	662	0.8792190942976585	SRR6744855
SRR6744855_metabat_4	0.0	0.0	0.0	0	0			unresolved	38.2295615817416	0.289883	343	0.876322516325552	SRR6744855
SRR6744857_metabat_1	70.65	0.0	0.0	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.425335135306803	1.416965	1277	0.8899775223805809	SRR6744857
SRR6744857_metabat_2	94.39	0.0	0.0	42	0	UID2727	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	s__Prevotella_buccalis	48.22330257626158	2.533943	2170	0.8671923559448653	SRR6744857
SRR6744857_metabat_3	79.71	1.45	50.0	14	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.68961124642636	1.2050049999999999	925	0.88296646072008	SRR6744857
SRR6744857_metabat_4	96.77	1.61	50.0	42	0	UID2140	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;s__Atopobium_vaginae	g__Atopobium	42.983620024763525	1.353604	1214	0.8798821516484879	SRR6744857
SRR6744857_metabat_5	42.24	0.0	0.0	3	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	46.59391460893917	0.809874	663	0.8673349187651412	SRR6744857
SRR6744857_metabat_6	74.12	0.02	0.0	40	1	UID1214	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_3;g__Clostridium_3	f__;g__;s__	42.49078747955395	1.165262	1164	0.9097361795029788	SRR6744857
SRR6744857_metabat_7	78.3	1.41	0.0	33	1	UID2749	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_amnii	unresolved	35.589164993626326	1.779196	1798	0.8823249377808853	SRR6744857
SRR6744857_metabat_8	21.93	0.0	0.0	1	0	UID1475	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	39.47152014319493	0.46817299999999995	473	0.8889149950979659	SRR6744857
SRR6744857_metabat_9	25.85	0.0	0.0	20	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	unresolved	46.860167578144605	0.39862	534	0.9021975816567156	SRR6744857
SRR6744863_metabat_1	49.98	0.0	0.0	5	0	UID389	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.33195952065313	0.609496	715	0.9041125782613832	SRR6744863
SRR6744864_metabat_1	76.21	0.24	0.0	43	0	UID1334	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	g__Shuttleworthia;s__Shuttleworthia_satelles	31.136359161654248	1.6252959999999999	1486	0.8893426182061606	SRR6744864
SRR6744864_metabat_2	49.12	0.0	0.0	35	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.25926571926123	0.722394	684	0.890897488074375	SRR6744864
SRR6744864_metabat_3	60.34	0.0	0.0	8	0	UID391	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.10655637222243	0.5628569999999999	525	0.9326933839323308	SRR6744864
SRR6744864_metabat_4	91.25	97.15	47.15	14	4	UID1472	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	41.32218543076671	3.277029	2785	0.8772903749097124	SRR6744864
SRR6744864_metabat_5	27.74	0.0	0.0	5	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.10590979469546	0.6465029999999999	610	0.8992997712307601	SRR6744864
SRR6744864_metabat_6	26.02	1.72	100.0	3	0	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	46.33332888423216	0.599372	535	0.8824319454362233	SRR6744864
SRR6744864_metabat_7	12.54	0.0	0.0	4	0	UID3731	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium;s__Bradyrhizobium_elkanii	unresolved	65.01707677415092	1.044401	1335	0.8810772873637617	SRR6744864
SRR6744864_metabat_8	32.9	0.0	0.0	12	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	46.450071272981596	0.411797	544	0.9070512898345544	SRR6744864
SRR6744867_metabat_1	46.55	0.0	0.0	5	0	UID386	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	31.61478965758913	0.39808899999999997	379	0.926777680367958	SRR6744867
SRR6744867_metabat_2	33.41	0.0	0.0	35	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.72602331694215	0.382726	359	0.8987265040786359	SRR6744867
SRR6744867_metabat_3	17.24	0.0	0.0	3	0	UID390	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	33.145159930530966	0.296535	273	0.925475913467213	SRR6744867
SRR6744869_metabat_1	100.0	0.0	0.0	43	0	UID1084	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_genomosp.	s__Megasphaera_genomosp._type_1	46.10055321978994	1.733669	1581	0.8947792225620923	SRR6744869
SRR6744869_metabat_2	69.25	0.0	0.0	16	0	UID390	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.36739601940161	0.716023	672	0.9126424709820774	SRR6744869
SRR6744869_metabat_3	95.66	0.1	0.0	12	0	UID409	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_jensenii	unresolved	34.13704693346688	1.553497	1548	0.9103255429524486	SRR6744869
SRR6744869_metabat_4	16.81	0.0	0.0	21	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.248038900867016	0.261588	255	0.90417756166185	SRR6744869
SRR6744869_metabat_5	29.31	0.0	0.0	6	0	UID386	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.35344780916102	0.20318699999999998	196	0.9344397033274766	SRR6744869
SRR6744869_metabat_6	85.87	65.45	67.66	13	7	UID1465	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	43.19636980813924	2.265445	1954	0.8836334583271719	SRR6744869
SRR6744869_metabat_7	42.11	0.0	0.0	3	0	UID1470	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.83583990323597	0.687859	544	0.8924212665677123	SRR6744869
SRR6744869_metabat_8	32.64	0.0	0.0	5	0	UID1471	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	45.090210544769455	0.404997	316	0.8727076990693758	SRR6744869
SRR6744869_metabat_9	23.21	8.93	60.0	1	0	UID1467	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.991470708492216	0.8413360000000001	805	0.8938438388467865	SRR6744869
SRR6744870_metabat_01	73.53	0.0	0.0	16	0	UID382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.54077065773359	0.8883840000000001	819	0.9121933758374756	SRR6744870
SRR6744870_metabat_02	26.55	0.0	0.0	27	0	UID387	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_iners	unresolved	32.22458740670661	0.38051999999999997	391	0.8920529801324504	SRR6744870
SRR6744870_metabat_03	32.2	0.0	0.0	29	0	UID1464	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	unresolved	40.85193780417657	0.554571	464	0.861025910117911	SRR6744870
SRR6744870_metabat_04	71.93	1.75	100.0	7	0	UID1463	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	s__Gardnerella_vaginalis	40.231452022134334	0.993208	699	0.8664579826179409	SRR6744870
